date ; stroke
2019-01-29 17:52:14,876 ; up
2019-01-29 17:52:15,299 ; shift
2019-01-29 17:52:15,487 ; /
2019-01-29 17:52:15,611 ; /
2019-01-29 17:52:16,581 ; backspace
2019-01-29 17:52:16,762 ; backspace
2019-01-29 17:52:43,664 ; cmd
2019-01-29 17:52:43,868 ; ctrl+c
2019-01-29 17:52:47,193 ; enter
2019-01-29 17:52:47,385 ; cmd
2019-01-29 17:52:47,489 ; crtl+v
2019-01-29 17:53:02,243 ; backspace
2019-01-29 17:53:02,704 ; backspace
2019-01-29 17:53:06,821 ; enter
2019-01-29 17:53:07,360 ; cmd
2019-01-29 17:53:07,613 ; crtl+v
2019-01-29 17:53:09,921 ; shift
2019-01-29 17:53:10,173 ; s
2019-01-29 17:53:10,465 ; c
2019-01-29 17:53:10,549 ; a
2019-01-29 17:53:10,730 ; l
2019-01-29 17:53:10,868 ; e
2019-01-29 17:53:11,085 ; left
2019-01-29 17:53:11,304 ; left
2019-01-29 17:53:11,424 ; left
2019-01-29 17:53:11,710 ; left
2019-01-29 17:53:11,870 ; left
2019-01-29 17:53:12,016 ; left
2019-01-29 17:53:12,313 ; shift
2019-01-29 17:53:12,580 ; /
2019-01-29 17:53:12,701 ; /
2019-01-29 17:53:15,262 ; backspace
2019-01-29 17:54:01,206 ; enter
2019-01-29 17:54:06,390 ; cmd
2019-01-29 17:54:06,555 ; ctrl+a
2019-01-29 17:54:07,900 ; cmd
2019-01-29 17:54:08,140 ; crtl+v
2019-01-29 17:54:08,720 ; left
2019-01-29 17:54:08,923 ; left
2019-01-29 17:54:09,299 ; left
2019-01-29 17:54:09,574 ; left
2019-01-29 17:54:09,736 ; backspace
2019-01-29 17:54:09,874 ; backspace
2019-01-29 17:54:10,006 ; backspace
2019-01-29 17:54:10,138 ; backspace
2019-01-29 17:54:10,279 ; backspace
2019-01-29 17:54:10,545 ; backspace
2019-01-29 17:54:10,721 ; backspace
2019-01-29 17:54:10,808 ; d
2019-01-29 17:54:11,541 ; alt
2019-01-29 17:54:11,613 ; cmd
2019-01-29 17:54:35,392 ; backspace
2019-01-29 17:54:35,573 ; backspace
2019-01-29 17:54:57,732 ; g
2019-01-29 17:54:57,918 ; e
2019-01-29 17:54:57,992 ; t
2019-01-29 17:54:58,109 ; space
2019-01-29 17:54:58,202 ; t
2019-01-29 17:54:58,322 ; h
2019-01-29 17:54:58,487 ; e
2019-01-29 17:54:58,552 ; r
2019-01-29 17:54:58,747 ; space
2019-01-29 17:54:59,482 ; backspace
2019-01-29 17:54:59,627 ; backspace
2019-01-29 17:54:59,811 ; space
2019-01-29 17:55:00,081 ; y
2019-01-29 17:55:00,241 ; e
2019-01-29 17:55:00,337 ; a
2019-01-29 17:55:00,493 ; r
2019-01-29 17:55:00,609 ; space
2019-01-29 17:55:00,804 ; o
2019-01-29 17:55:01,335 ; backspace
2019-01-29 17:55:02,245 ; o
2019-01-29 17:55:02,379 ; f
2019-01-29 17:55:02,481 ; space
2019-01-29 17:55:02,577 ; a
2019-01-29 17:55:02,724 ; space
2019-01-29 17:55:04,446 ; d
2019-01-29 17:55:04,590 ; a
2019-01-29 17:55:04,922 ; t
2019-01-29 17:55:05,070 ; e
2019-01-29 17:55:05,277 ; space
2019-01-29 17:55:05,397 ; t
2019-01-29 17:55:05,906 ; i
2019-01-29 17:55:06,132 ; m
2019-01-29 17:55:06,255 ; e
2019-01-29 17:55:06,452 ; space
2019-01-29 17:55:06,768 ; j
2019-01-29 17:55:06,978 ; a
2019-01-29 17:55:07,184 ; v
2019-01-29 17:55:07,341 ; a
2019-01-29 17:55:07,523 ; s
2019-01-29 17:55:07,688 ; c
2019-01-29 17:55:08,103 ; r
2019-01-29 17:55:08,237 ; i
2019-01-29 17:55:08,450 ; p
2019-01-29 17:55:08,694 ; t
2019-01-29 17:55:08,785 ; enter
2019-01-29 17:55:28,966 ; g
2019-01-29 17:55:29,115 ; e
2019-01-29 17:55:29,283 ; t
2019-01-29 17:55:29,655 ; shift
2019-01-29 17:55:29,928 ; y
2019-01-29 17:55:30,114 ; e
2019-01-29 17:55:30,278 ; a
2019-01-29 17:55:30,440 ; r
2019-01-29 17:55:31,215 ; (
2019-01-29 17:55:32,584 ; )
2019-01-29 17:55:40,096 ; cmd
2019-01-29 17:55:40,102 ; alt
2019-01-29 17:55:54,472 ; backspace
2019-01-29 17:55:54,886 ; backspace
2019-01-29 17:58:07,662 ; shift
2019-01-29 17:58:07,875 ; /
2019-01-29 17:58:07,993 ; /
2019-01-29 17:58:08,726 ; down
2019-01-29 17:58:14,488 ; n
2019-01-29 17:58:14,584 ; e
2019-01-29 17:58:14,763 ; s
2019-01-29 17:58:14,969 ; t
2019-01-29 17:58:15,065 ; e
2019-01-29 17:58:15,266 ; d
2019-01-29 17:58:15,577 ; shift
2019-01-29 17:58:15,750 ; d
2019-01-29 17:58:15,930 ; a
2019-01-29 17:58:16,154 ; t
2019-01-29 17:58:16,346 ; a
2019-01-29 17:58:34,971 ; cmd
2019-01-29 17:58:35,119 ; ctrl+c
2019-01-29 17:58:40,358 ; enter
2019-01-29 17:58:40,530 ; enter
2019-01-29 17:58:40,713 ; cmd
2019-01-29 17:58:40,854 ; crtl+v
2019-01-29 17:58:56,367 ; shift
2019-01-29 17:58:56,527 ; tab
2019-01-29 17:59:00,494 ; shift
2019-01-29 17:59:00,698 ; c
2019-01-29 17:59:00,976 ; right
2019-01-29 17:59:01,325 ; right
2019-01-29 17:59:01,721 ; left
2019-01-29 17:59:02,255 ; m
2019-01-29 17:59:02,748 ; backspace
2019-01-29 17:59:03,194 ; l
2019-01-29 17:59:05,460 ; enter
2019-01-29 17:59:05,880 ; up
2019-01-29 17:59:06,244 ; enter
2019-01-29 17:59:21,947 ; backspace
2019-01-29 17:59:22,472 ; backspace
2019-01-29 17:59:22,914 ; down
2019-01-29 17:59:23,237 ; backspace
2019-01-29 17:59:23,602 ; backspace
2019-01-29 17:59:23,924 ; backspace
2019-01-29 17:59:24,230 ; backspace
2019-01-29 17:59:24,607 ; backspace
2019-01-29 17:59:24,986 ; backspace
2019-01-29 17:59:25,410 ; backspace
2019-01-29 18:00:01,987 ; backspace
2019-01-29 18:00:02,913 ; backspace
2019-01-29 18:00:11,746 ; backspace
2019-01-29 18:00:16,632 ; m
2019-01-29 18:00:16,691 ; a
2019-01-29 18:00:16,855 ; x
2019-01-29 18:00:17,015 ; space
2019-01-29 18:00:18,675 ; a
2019-01-29 18:00:19,101 ; v
2019-01-29 18:00:19,262 ; e
2019-01-29 18:00:19,408 ; r
2019-01-29 18:00:19,520 ; a
2019-01-29 18:00:19,668 ; g
2019-01-29 18:00:19,759 ; e
2019-01-29 18:00:19,955 ; space
2019-01-29 18:00:20,119 ; p
2019-01-29 18:00:20,223 ; e
2019-01-29 18:00:20,347 ; r
2019-01-29 18:00:20,761 ; space
2019-01-29 18:00:21,299 ; y
2019-01-29 18:00:22,168 ; e
2019-01-29 18:00:22,265 ; a
2019-01-29 18:00:22,416 ; r
2019-01-29 18:00:25,264 ; enter
2019-01-29 18:00:25,880 ; c
2019-01-29 18:00:26,235 ; backspace
2019-01-29 18:00:26,280 ; v
2019-01-29 18:00:26,399 ; a
2019-01-29 18:00:26,544 ; r
2019-01-29 18:00:26,806 ; space
2019-01-29 18:00:26,898 ; s
2019-01-29 18:00:27,082 ; y
2019-01-29 18:00:29,701 ; backspace
2019-01-29 18:00:29,897 ; backspace
2019-01-29 18:00:30,324 ; m
2019-01-29 18:00:30,384 ; a
2019-01-29 18:00:30,650 ; x
2019-01-29 18:00:35,436 ; shift
2019-01-29 18:00:35,742 ; p
2019-01-29 18:00:35,864 ; r
2019-01-29 18:00:36,037 ; i
2019-01-29 18:00:36,159 ; c
2019-01-29 18:00:36,317 ; e
2019-01-29 18:00:36,906 ; shift
2019-01-29 18:00:37,009 ; p
2019-01-29 18:00:37,190 ; e
2019-01-29 18:00:37,336 ; r
2019-01-29 18:00:37,559 ; shift
2019-01-29 18:00:37,650 ; y
2019-01-29 18:00:37,877 ; e
2019-01-29 18:00:38,032 ; a
2019-01-29 18:00:38,201 ; r
2019-01-29 18:00:39,107 ; space
2019-01-29 18:00:39,522 ; =
2019-01-29 18:00:39,594 ; space
2019-01-29 18:00:51,456 ; shift
2019-01-29 18:00:51,469 ; alt
2019-01-29 18:00:51,761 ; 5
2019-01-29 18:00:59,309 ; backspace
2019-01-29 18:01:02,623 ; cmd
2019-01-29 18:01:02,855 ; ctrl+c
2019-01-29 18:01:04,981 ; cmd
2019-01-29 18:01:05,111 ; crtl+v
2019-01-29 18:01:08,571 ; cmd
2019-01-29 18:01:08,793 ; ctrl+c
2019-01-29 18:01:11,152 ; cmd
2019-01-29 18:01:11,348 ; crtl+v
2019-01-29 18:01:24,213 ; enter
2019-01-29 18:01:24,485 ; enter
2019-01-29 18:01:25,174 ; c
2019-01-29 18:01:25,352 ; o
2019-01-29 18:01:25,545 ; n
2019-01-29 18:01:25,708 ; s
2019-01-29 18:01:25,779 ; o
2019-01-29 18:01:25,960 ; l
2019-01-29 18:01:26,036 ; e
2019-01-29 18:01:32,029 ; cmd
2019-01-29 18:01:32,224 ; ctrl+c
2019-01-29 18:01:35,673 ; shift
2019-01-29 18:01:35,857 ; .
2019-01-29 18:01:36,116 ; l
2019-01-29 18:01:36,284 ; o
2019-01-29 18:01:36,786 ; b
2019-01-29 18:01:37,248 ; backspace
2019-01-29 18:01:37,377 ; g
2019-01-29 18:01:37,712 ; (
2019-01-29 18:01:38,240 ; cmd
2019-01-29 18:01:38,368 ; crtl+v
2019-01-29 18:01:39,674 ; alt
2019-01-29 18:01:39,702 ; cmd
2019-01-29 18:02:21,993 ; shift
2019-01-29 18:02:22,212 ; .
2019-01-29 18:02:30,005 ; backspace
2019-01-29 18:02:30,146 ; backspace
2019-01-29 18:02:30,279 ; backspace
2019-01-29 18:02:30,416 ; backspace
2019-01-29 18:02:30,542 ; backspace
2019-01-29 18:02:30,686 ; backspace
2019-01-29 18:02:30,838 ; backspace
2019-01-29 18:02:31,120 ; backspace
2019-01-29 18:02:31,279 ; backspace
2019-01-29 18:02:31,437 ; backspace
2019-01-29 18:02:31,805 ; backspace
2019-01-29 18:02:35,354 ; alt
2019-01-29 18:02:35,381 ; shift
2019-01-29 18:02:35,457 ; 5
2019-01-29 18:02:39,819 ; cmd
2019-01-29 18:02:39,974 ; ctrl+c
2019-01-29 18:02:42,480 ; cmd
2019-01-29 18:02:42,654 ; crtl+v
2019-01-29 18:03:28,639 ; backspace
2019-01-29 18:03:40,881 ; enter
2019-01-29 18:03:41,337 ; up
2019-01-29 18:03:48,469 ; m
2019-01-29 18:03:48,564 ; a
2019-01-29 18:03:50,101 ; x
2019-01-29 18:03:50,261 ; shift
2019-01-29 18:03:50,417 ; p
2019-01-29 18:03:50,582 ; r
2019-01-29 18:03:50,730 ; i
2019-01-29 18:03:50,794 ; c
2019-01-29 18:03:50,942 ; e
2019-01-29 18:03:51,425 ; shift
2019-01-29 18:03:51,743 ; shift
2019-01-29 18:03:51,879 ; p
2019-01-29 18:03:52,067 ; e
2019-01-29 18:03:52,212 ; r
2019-01-29 18:03:52,412 ; shift
2019-01-29 18:03:52,504 ; y
2019-01-29 18:03:52,726 ; e
2019-01-29 18:03:52,945 ; a
2019-01-29 18:03:53,069 ; r
2019-01-29 18:03:53,904 ; shift
2019-01-29 18:03:54,212 ; .
2019-01-29 18:03:54,476 ; p
2019-01-29 18:03:54,804 ; u
2019-01-29 18:03:54,949 ; s
2019-01-29 18:03:55,100 ; h
2019-01-29 18:03:57,506 ; (
2019-01-29 18:04:12,620 ; cmd
2019-01-29 18:04:12,768 ; ctrl+c
2019-01-29 18:04:14,868 ; cmd
2019-01-29 18:04:15,004 ; crtl+v
2019-01-29 18:04:26,924 ; backspace
2019-01-29 18:04:27,508 ; backspace
2019-01-29 18:04:44,002 ; left
2019-01-29 18:04:44,450 ; left
2019-01-29 18:04:45,714 ; right
2019-01-29 18:04:46,007 ; right
2019-01-29 18:04:50,921 ; cmd
2019-01-29 18:04:51,017 ; alt
2019-01-29 18:05:03,447 ; right
2019-01-29 18:05:17,412 ; right
2019-01-29 18:05:19,907 ; right
2019-01-29 18:05:25,252 ; right
2019-01-29 18:05:25,452 ; backspace
2019-01-29 18:05:26,413 ; right
2019-01-29 18:05:32,360 ;  ;
2019-01-29 18:05:33,312 ; right
2019-01-29 18:05:33,620 ; right
2019-01-29 18:05:33,830 ; right
2019-01-29 18:05:33,996 ; right
2019-01-29 18:05:34,189 ; right
2019-01-29 18:05:34,601 ; right
2019-01-29 18:05:34,860 ; right
2019-01-29 18:05:36,292 ; alt
2019-01-29 18:05:36,300 ; cmd
2019-01-29 18:05:37,465 ; alt
2019-01-29 18:05:37,473 ; cmd
2019-01-29 18:06:16,979 ; cmd
2019-01-29 18:06:17,107 ; ctrl+c
2019-01-29 18:06:20,689 ; enter
2019-01-29 18:06:21,037 ; cmd
2019-01-29 18:06:21,160 ; crtl+v
2019-01-29 18:06:24,279 ; cmd
2019-01-29 18:06:24,747 ; ctrl+c
2019-01-29 18:06:29,834 ; cmd
2019-01-29 18:06:29,969 ; ctrl+c
2019-01-29 18:06:31,483 ; cmd
2019-01-29 18:06:31,534 ; crtl+v
2019-01-29 18:06:32,504 ; cmd
2019-01-29 18:06:32,603 ; alt
2019-01-29 18:06:56,061 ; backspace
2019-01-29 18:06:56,209 ; backspace
2019-01-29 18:06:56,342 ; backspace
2019-01-29 18:06:56,491 ; backspace
2019-01-29 18:06:56,946 ; backspace
2019-01-29 18:06:57,214 ; v
2019-01-29 18:06:57,542 ; l
2019-01-29 18:06:58,067 ; backspace
2019-01-29 18:06:58,228 ; a
2019-01-29 18:06:58,398 ; l
2019-01-29 18:06:58,783 ; u
2019-01-29 18:06:58,905 ; e
2019-01-29 18:07:02,832 ; alt
2019-01-29 18:07:02,844 ; cmd
2019-01-29 18:07:51,691 ; cmd
2019-01-29 18:07:51,864 ; ctrl+c
2019-01-29 18:07:55,219 ; cmd
2019-01-29 18:07:55,904 ; crtl+v
2019-01-29 18:07:57,807 ; backspace
2019-01-29 18:07:57,951 ; backspace
2019-01-29 18:08:07,343 ; backspace
2019-01-29 18:08:08,141 ; backspace
2019-01-29 18:08:11,947 ; backspace
2019-01-29 18:08:12,257 ; backspace
2019-01-29 18:08:12,772 ; backspace
2019-01-29 18:08:13,106 ; backspace
2019-01-29 18:08:13,314 ; backspace
2019-01-29 18:08:13,671 ; backspace
2019-01-29 18:08:14,008 ; backspace
2019-01-29 18:08:17,891 ; shift
2019-01-29 18:08:18,063 ; p
2019-01-29 18:08:18,410 ; e
2019-01-29 18:08:18,623 ; r
2019-01-29 18:08:18,872 ; shift
2019-01-29 18:08:19,124 ; c
2019-01-29 18:08:19,331 ; o
2019-01-29 18:08:19,543 ; m
2019-01-29 18:08:19,806 ; a
2019-01-29 18:08:20,580 ; backspace
2019-01-29 18:08:20,852 ; p
2019-01-29 18:08:20,940 ; a
2019-01-29 18:08:21,108 ; n
2019-01-29 18:08:21,253 ; y
2019-01-29 18:08:23,922 ; shift
2019-01-29 18:08:24,074 ; p
2019-01-29 18:08:24,287 ; e
2019-01-29 18:08:24,480 ; r
2019-01-29 18:08:24,706 ; shift
2019-01-29 18:08:24,978 ; c
2019-01-29 18:08:25,094 ; o
2019-01-29 18:08:25,311 ; m
2019-01-29 18:08:25,754 ; backspace
2019-01-29 18:08:25,874 ; backspace
2019-01-29 18:08:26,633 ; o
2019-01-29 18:08:26,827 ; m
2019-01-29 18:08:26,952 ; p
2019-01-29 18:08:27,063 ; a
2019-01-29 18:08:27,207 ; n
2019-01-29 18:08:27,392 ; y
2019-01-29 18:08:29,619 ; shift
2019-01-29 18:08:29,847 ; p
2019-01-29 18:08:30,072 ; e
2019-01-29 18:08:30,279 ; r
2019-01-29 18:08:30,487 ; shift
2019-01-29 18:08:30,714 ; c
2019-01-29 18:08:31,026 ; o
2019-01-29 18:08:31,943 ; m
2019-01-29 18:08:32,157 ; p
2019-01-29 18:08:32,256 ; a
2019-01-29 18:08:32,422 ; n
2019-01-29 18:08:32,896 ; y
2019-01-29 18:08:36,456 ; cmd
2019-01-29 18:08:36,656 ; ctrl+a
2019-01-29 18:08:38,038 ; cmd
2019-01-29 18:08:38,270 ; crtl+v
2019-01-29 18:08:39,756 ; cmd
2019-01-29 18:08:39,932 ; crtl+v
2019-01-29 18:08:43,814 ; backspace
2019-01-29 18:08:45,676 ; cmd
2019-01-29 18:08:45,788 ; crtl+v
2019-01-29 18:08:48,487 ; backspace
2019-01-29 18:08:49,143 ; backspace
2019-01-29 18:08:49,644 ; backspace
2019-01-29 18:08:49,728 ; backspace
2019-01-29 18:08:49,813 ; backspace
2019-01-29 18:08:49,897 ; backspace
2019-01-29 18:08:49,981 ; backspace
2019-01-29 18:08:50,066 ; backspace
2019-01-29 18:08:51,770 ; cmd
2019-01-29 18:08:51,902 ; crtl+v
2019-01-29 18:09:06,901 ; backspace
2019-01-29 18:09:07,332 ; backspace
2019-01-29 18:10:03,882 ; cmd
2019-01-29 18:10:04,006 ; ctrl+c
2019-01-29 18:10:15,648 ; cmd
2019-01-29 18:10:15,784 ; crtl+v
2019-01-29 18:10:18,809 ; shift
2019-01-29 18:10:18,981 ; tab
2019-01-29 18:10:48,005 ; cmd
2019-01-29 18:10:54,253 ; backspace
2019-01-29 18:10:54,623 ; backspace
2019-01-29 18:10:54,956 ; backspace
2019-01-29 18:10:55,346 ; backspace
2019-01-29 18:10:55,853 ; backspace
2019-01-29 18:11:01,815 ; backspace
2019-01-29 18:11:02,303 ; backspace
2019-01-29 18:11:03,341 ; backspace
2019-01-29 18:11:04,278 ; backspace
2019-01-29 18:11:39,896 ; v
2019-01-29 18:11:40,134 ; a
2019-01-29 18:11:40,234 ; l
2019-01-29 18:11:40,491 ; u
2019-01-29 18:11:41,293 ; e
2019-01-29 18:13:56,933 ; alt
2019-01-29 18:13:57,553 ; cmd
2019-01-29 18:14:36,483 ; enter
2019-01-29 18:14:37,511 ; c
2019-01-29 18:14:37,724 ; o
2019-01-29 18:14:37,883 ; n
2019-01-29 18:14:37,927 ; s
2019-01-29 18:14:38,055 ; o
2019-01-29 18:14:38,223 ; l
2019-01-29 18:14:38,283 ; e
2019-01-29 18:14:38,602 ; shift
2019-01-29 18:14:38,982 ; .
2019-01-29 18:14:39,226 ; l
2019-01-29 18:14:39,398 ; o
2019-01-29 18:14:40,254 ; g
2019-01-29 18:14:40,527 ; (
2019-01-29 18:14:40,880 ; s
2019-01-29 18:14:41,134 ; y
2019-01-29 18:14:41,473 ; m
2019-01-29 18:14:41,681 ; b
2019-01-29 18:14:41,753 ; o
2019-01-29 18:14:41,950 ; l
2019-01-29 18:14:42,830 ; cmd
2019-01-29 18:14:42,886 ; alt
2019-01-29 18:15:25,882 ; cmd
2019-01-29 18:15:26,122 ; ctrl+c
2019-01-29 18:15:27,563 ; enter
2019-01-29 18:15:27,791 ; up
2019-01-29 18:15:28,058 ; cmd
2019-01-29 18:15:28,158 ; crtl+v
2019-01-29 18:15:31,189 ; cmd
2019-01-29 18:15:31,333 ; ctrl+c
2019-01-29 18:15:32,795 ; cmd
2019-01-29 18:15:32,907 ; crtl+v
2019-01-29 18:15:34,614 ; cmd
2019-01-29 18:15:34,690 ; alt
2019-01-29 18:16:06,171 ; backspace
2019-01-29 18:16:06,305 ; backspace
2019-01-29 18:16:06,373 ; g
2019-01-29 18:16:13,099 ; cmd
2019-01-29 18:16:13,258 ; ctrl+c
2019-01-29 18:16:17,211 ; cmd
2019-01-29 18:16:17,298 ; crtl+v
2019-01-29 18:16:20,579 ; backspace
2019-01-29 18:16:39,468 ; alt
2019-01-29 18:16:39,476 ; cmd
2019-01-29 18:17:02,542 ; k
2019-01-29 18:17:02,712 ; e
2019-01-29 18:17:02,838 ; y
2019-01-29 18:17:11,557 ; backspace
2019-01-29 18:17:11,856 ; backspace
2019-01-29 18:17:12,237 ; v
2019-01-29 18:17:12,434 ; a
2019-01-29 18:17:12,534 ; l
2019-01-29 18:17:12,778 ; u
2019-01-29 18:17:12,859 ; e
2019-01-29 18:17:13,090 ; s
2019-01-29 18:17:15,471 ; shift
2019-01-29 18:17:20,079 ; .
2019-01-29 18:17:26,290 ; d
2019-01-29 18:17:38,863 ; ,
2019-01-29 18:17:39,203 ; i
2019-01-29 18:17:41,818 ; right
2019-01-29 18:17:41,984 ; backspace
2019-01-29 18:17:42,379 ; i
2019-01-29 18:17:43,158 ; shift
2019-01-29 18:17:43,330 ; .
2019-01-29 18:17:43,738 ; v
2019-01-29 18:17:43,963 ; tab
2019-01-29 18:17:44,043 ; l
2019-01-29 18:17:44,572 ; backspace
2019-01-29 18:17:44,738 ; backspace
2019-01-29 18:17:45,300 ; a
2019-01-29 18:17:45,498 ; l
2019-01-29 18:17:45,735 ; u
2019-01-29 18:17:45,815 ; e
2019-01-29 18:17:53,946 ; ,
2019-01-29 18:17:54,152 ; i
2019-01-29 18:17:56,863 ; right
2019-01-29 18:17:57,365 ; right
2019-01-29 18:17:57,449 ; right
2019-01-29 18:17:57,533 ; right
2019-01-29 18:17:57,616 ; right
2019-01-29 18:17:58,307 ; s
2019-01-29 18:17:58,797 ; shift
2019-01-29 18:17:58,969 ; .
2019-01-29 18:17:59,266 ; i
2019-01-29 18:17:59,474 ; shift
2019-01-29 18:17:59,782 ; .
2019-01-29 18:18:00,006 ; v
2019-01-29 18:18:00,176 ; a
2019-01-29 18:18:00,259 ; l
2019-01-29 18:18:00,494 ; u
2019-01-29 18:18:00,585 ; e
2019-01-29 18:18:05,162 ; k
2019-01-29 18:18:05,298 ; e
2019-01-29 18:18:05,462 ; y
2019-01-29 18:18:49,341 ; backspace
2019-01-29 18:18:49,573 ; backspace
2019-01-29 18:19:21,975 ; left
2019-01-29 18:19:22,294 ; backspace
2019-01-29 18:19:22,489 ; backspace
2019-01-29 18:19:26,738 ; cmd
2019-01-29 18:19:30,284 ; backspace
2019-01-29 18:19:30,428 ; backspace
2019-01-29 18:19:30,517 ; shift
2019-01-29 18:19:30,685 ; 4
2019-01-29 18:19:41,339 ; cmd
2019-01-29 18:19:41,519 ; ctrl+c
2019-01-29 18:19:53,861 ; cmd
2019-01-29 18:19:53,985 ; crtl+v
2019-01-29 18:19:55,511 ;  ;
2019-01-29 18:19:55,597 ; space
2019-01-29 18:19:59,934 ; cmd
2019-01-29 18:20:00,078 ; ctrl+c
2019-01-29 18:20:02,670 ; cmd
2019-01-29 18:20:02,754 ; crtl+v
2019-01-29 18:20:06,621 ; right
2019-01-29 18:20:15,181 ; cmd
2019-01-29 18:20:19,418 ; cmd
2019-01-29 18:20:20,018 ; ctrl+c
2019-01-29 18:20:20,335 ; cmd
2019-01-29 18:20:27,040 ; cmd
2019-01-29 18:20:27,212 ; crtl+v
2019-01-29 18:20:27,577 ;  ;
2019-01-29 18:20:28,220 ; space
2019-01-29 18:20:33,022 ; cmd
2019-01-29 18:20:33,031 ; alt
2019-01-29 18:20:45,182 ; cmd
2019-01-29 18:20:48,358 ; cmd
2019-01-29 18:20:51,596 ; cmd
2019-01-29 18:21:03,762 ; alt
2019-01-29 18:21:03,794 ; cmd
2019-01-29 18:21:49,168 ; backspace
2019-01-29 18:21:49,316 ; backspace
2019-01-29 18:21:51,169 ; backspace
2019-01-29 18:21:51,318 ; backspace
2019-01-29 18:22:09,498 ; cmd
2019-01-29 18:22:09,626 ; ctrl+c
2019-01-29 18:22:11,125 ; cmd
2019-01-29 18:22:11,337 ; crtl+v
2019-01-29 18:22:12,589 ; left
2019-01-29 18:22:12,790 ; backspace
2019-01-29 18:22:13,473 ; i
2019-01-29 18:22:15,064 ; right
2019-01-29 18:22:16,588 ; space
2019-01-29 18:22:17,605 ; alt
2019-01-29 18:22:17,725 ; 5
2019-01-29 18:22:23,527 ; right
2019-01-29 18:22:24,929 ; alt
2019-01-29 18:22:41,971 ; left
2019-01-29 18:22:42,358 ; left
2019-01-29 18:22:42,914 ; right
2019-01-29 18:22:43,262 ; space
2019-01-29 18:22:43,600 ; right
2019-01-29 18:22:46,306 ;  ;
2019-01-29 18:22:47,595 ; right
2019-01-29 18:22:48,906 ; right
2019-01-29 18:22:50,695 ; left
2019-01-29 18:22:50,982 ; left
2019-01-29 18:22:51,191 ; left
2019-01-29 18:22:54,428 ; right
2019-01-29 18:22:54,653 ; right
2019-01-29 18:22:55,550 ; right
2019-01-29 18:22:57,181 ; backspace
2019-01-29 18:22:58,239 ; cmd
2019-01-29 18:22:59,082 ; left
2019-01-29 18:22:59,625 ; right
2019-01-29 18:22:59,956 ; left
2019-01-29 18:23:00,257 ; right
2019-01-29 18:23:00,484 ; right
2019-01-29 18:23:13,949 ; n
2019-01-29 18:23:14,020 ; e
2019-01-29 18:23:14,219 ; s
2019-01-29 18:23:14,299 ; t
2019-01-29 18:23:14,414 ; e
2019-01-29 18:23:14,566 ; d
2019-01-29 18:23:14,662 ; space
2019-01-29 18:23:14,770 ; f
2019-01-29 18:23:14,874 ; u
2019-01-29 18:23:15,012 ; n
2019-01-29 18:23:15,068 ; c
2019-01-29 18:23:15,239 ; t
2019-01-29 18:23:15,271 ; i
2019-01-29 18:23:15,426 ; o
2019-01-29 18:23:15,572 ; n
2019-01-29 18:23:15,717 ; space
2019-01-29 18:23:15,873 ; j
2019-01-29 18:23:15,957 ; a
2019-01-29 18:23:16,179 ; v
2019-01-29 18:23:16,309 ; a
2019-01-29 18:23:16,543 ; s
2019-01-29 18:23:16,725 ; c
2019-01-29 18:23:16,868 ; r
2019-01-29 18:23:16,972 ; i
2019-01-29 18:23:17,152 ; p
2019-01-29 18:23:17,313 ; t
2019-01-29 18:23:17,446 ; enter
2019-01-29 18:23:48,591 ; r
2019-01-29 18:23:48,695 ; e
2019-01-29 18:23:48,855 ; t
2019-01-29 18:23:48,964 ; u
2019-01-29 18:23:49,060 ; r
2019-01-29 18:23:49,178 ; n
2019-01-29 18:23:49,370 ; space
2019-01-29 18:24:09,555 ; alt
2019-01-29 18:24:09,555 ; cmd
2019-01-29 18:24:49,915 ; cmd
2019-01-29 18:24:49,935 ; alt
2019-01-29 18:25:09,882 ; backspace
2019-01-29 18:25:10,613 ; k
2019-01-29 18:25:10,823 ; r
2019-01-29 18:25:10,951 ; y
2019-01-29 18:25:12,448 ; backspace
2019-01-29 18:25:12,604 ; backspace
2019-01-29 18:25:12,736 ; e
2019-01-29 18:25:13,132 ; y
2019-01-29 18:25:22,883 ; f
2019-01-29 18:25:23,001 ; u
2019-01-29 18:25:23,207 ; n
2019-01-29 18:25:23,343 ; c
2019-01-29 18:25:23,789 ; t
2019-01-29 18:25:23,889 ; i
2019-01-29 18:25:24,074 ; o
2019-01-29 18:25:24,230 ; n
2019-01-29 18:25:24,493 ; (
2019-01-29 18:25:25,278 ; i
2019-01-29 18:25:25,561 ; )
2019-01-29 18:25:28,491 ; alt
2019-01-29 18:25:28,647 ; 5
2019-01-29 18:25:30,987 ; backspace
2019-01-29 18:25:31,394 ; k
2019-01-29 18:25:31,526 ; e
2019-01-29 18:25:31,688 ; y
2019-01-29 18:25:32,124 ; right
2019-01-29 18:25:32,625 ; right
2019-01-29 18:25:32,709 ; right
2019-01-29 18:25:32,793 ; right
2019-01-29 18:25:32,878 ; right
2019-01-29 18:25:32,961 ; right
2019-01-29 18:25:33,045 ; right
2019-01-29 18:25:33,459 ; right
2019-01-29 18:25:34,710 ; right
2019-01-29 18:25:34,931 ; right
2019-01-29 18:25:38,369 ;  ;
2019-01-29 18:25:41,702 ; space
2019-01-29 18:25:42,788 ; alt
2019-01-29 18:25:44,449 ; right
2019-01-29 18:25:58,239 ; backspace
2019-01-29 18:25:58,410 ; backspace
